scenario_id,area,layer,cosine_distance,l2_distance,relative_l2,control_norm,partner_norm
scenario_022,employment,8,0.0002777838174410352,1.2002424836297654,0.02358783813411385,50.88395455342378,50.91797541699743
scenario_022,employment,9,0.0002588254480799801,1.3178227453030584,0.023180343832601577,56.85087135979538,57.08877210653684
scenario_022,employment,10,0.0004254547525396335,1.8564007905259807,0.029963306672065416,61.95580517342201,62.354515225456886
scenario_022,employment,11,0.0007004277520498148,2.4658472269307876,0.037517438489503445,65.72536202386732,65.8556035591568
scenario_022,employment,12,0.0007207994942671769,2.650360615538606,0.03802582193316342,69.69896982626823,69.49470247469489
scenario_022,employment,13,0.0006913388745525273,2.5274886962787635,0.0371862418691948,67.968382101353,67.86801351210012
scenario_022,employment,14,0.0007569709338418606,2.7024973951437112,0.03891305688930739,69.44962979473115,69.46135596638503
scenario_022,employment,15,0.0007475578231218583,3.070427105763025,0.03876392692429647,79.20836069470923,79.37437314488567
scenario_022,employment,16,0.0008451619010353406,3.2440599252641253,0.04138134467190555,78.39426077100315,78.70238314905403
scenario_022,employment,17,0.0009926417511075813,3.859267443729627,0.04475031908407473,86.23999834457096,86.52324305355361
scenario_022,employment,18,0.0011832979016584977,4.322656093254755,0.048731817055165064,88.70295331613535,88.87274694657265
scenario_022,employment,19,0.0011467460692650144,4.746370427579501,0.047883092924615456,99.12414043620636,98.93283152065413
scenario_022,employment,20,0.0009144691086671042,4.923764070656363,0.0427599759582997,115.14889707744705,115.10807833239632
scenario_022,employment,21,0.000854909755897082,5.540708688673007,0.041691288408293,132.89847592167195,133.5014633847358
scenario_022,employment,22,0.000899729477672917,6.12386057130258,0.0425040557875211,144.07708765290354,144.35357363652642
scenario_022,employment,23,0.0010299780930830282,7.554147199030362,0.04543406696562543,166.26614572597452,166.47979722663712
scenario_022,employment,24,0.002956301554813301,15.352110119630318,0.07683673459484494,199.80169902561565,199.23955706496497
scenario_022,employment,25,0.00748347431035834,25.862291596270378,0.1221189067264481,211.77958671217954,210.50025668919292
scenario_022,employment,26,0.013807918747228975,42.62756764566521,0.16575301860385844,257.17521167770104,255.42225714337755
scenario_022,employment,27,0.018067883892852965,52.19088868315024,0.1899485655622682,274.7632683019195,274.3232049199339
scenario_022,employment,28,0.0186481397502678,61.10141781739944,0.1936124119103763,315.5862644058349,317.0159620826332
scenario_022,employment,29,0.022609008505235728,80.01862435547406,0.21172511165971622,377.9363899171284,373.5433046369211
scenario_022,employment,30,0.023663330038462438,93.44743091896723,0.2175516685157308,429.54132025979015,429.5600759261469
scenario_022,employment,31,0.02334776698327745,102.10461440397154,0.21537692977439388,474.07405477887323,470.3007759392641
scenario_022,employment,32,0.02150044614096558,111.84061268146196,0.20652243612788684,541.5421916299972,535.6527526348757
scenario_022,employment,33,0.019391759440483547,118.9034757668966,0.19598595678154135,606.6938556186152,593.8752474597655
scenario_022,employment,34,0.017971389642172375,129.57886162041015,0.18889605018460143,685.9797306178574,679.0491806751628
scenario_022,employment,35,0.019550716997536965,151.19057932939128,0.19743446853569582,765.7760088738319,763.1799602568
scenario_022,employment,36,0.016692021357454512,171.83630730081228,0.18706596648805826,918.5866917795643,943.1699585874999
scenario_022,employment,37,0.013068588917249269,189.63190975814345,0.1654838161039536,1145.9242010651997,1174.1075624394307
scenario_022,employment,38,0.009358727426295621,219.55742945358895,0.14621137469212622,1501.6439720637725,1566.3072541995623
scenario_022,employment,39,0.04306494203967315,245.18626065151264,0.2992919628707257,819.2209984516586,843.5836441534125
scenario_023,employment,0,1.2158661927608172e-05,0.06386076154111793,0.0050401107197682975,12.67050767171514,12.683554922597944
scenario_023,employment,1,0.00023986086381555527,0.37998190233743645,0.02193835996602887,17.320433383618063,17.294182987855
scenario_023,employment,2,0.00031420715364960383,0.47760203181353506,0.025073052134283444,19.048420162637065,19.031289454051404
scenario_023,employment,3,0.0004184029535184708,0.6439673816481879,0.02893033954681756,22.25924035927973,22.262785477660014
scenario_023,employment,4,0.0004969197567176176,0.9368904928893219,0.03250510906226066,28.82286877102277,29.03730153748975
scenario_023,employment,5,0.0005230565623921546,1.14051017730347,0.03272478885847474,34.85156717850334,35.00784736125092
scenario_023,employment,6,0.00043908544378046255,1.1649381404267893,0.029770133219535675,39.13110270068717,39.226539140252136
scenario_023,employment,7,0.000630376062685567,1.5416937248592468,0.035535388504023276,43.38474376563234,43.4247335054267
scenario_023,employment,8,0.0006017944420070309,1.7561506354932417,0.0346932462841303,50.61938053045662,50.62071615731121
scenario_023,employment,9,0.0005529611507810728,1.8776480297511386,0.03325164072959332,56.46783101683364,56.449858488469715
scenario_023,employment,10,0.0007361938897277875,2.375518512827501,0.03836664033614282,61.916250472149706,61.84642628010226
scenario_023,employment,11,0.0009925323042410117,2.956608010827964,0.044916602053800235,65.82439177582036,65.37851850496999
scenario_023,employment,12,0.0011422622674888139,3.320145713880633,0.04784283650053601,69.39692452899267,69.1517218927497
scenario_023,employment,13,0.0011413325829008336,3.291103877602011,0.04824950284562228,68.21010960739082,67.66636866327951
scenario_023,employment,14,0.0012160340274240955,3.424432367982904,0.04944968561002893,69.25084205769737,68.9012807262144
scenario_023,employment,15,0.001307071966825668,4.01759735050896,0.0511428150223415,78.5564374732578,78.59322736141641
scenario_023,employment,16,0.0014708623078576455,4.243275763728154,0.054627146225847696,77.6770535693915,78.08134394299826
scenario_023,employment,17,0.0017437762465590811,5.155210091024107,0.05969133940620112,86.36445659131165,86.97926303613582
scenario_023,employment,18,0.0020974322438299664,5.855008096369692,0.06535340137437987,89.58995206430065,90.20636843577948
scenario_023,employment,19,0.0021114096456537057,6.447737113078744,0.0650150041432419,99.17306317281785,99.25432351581739
scenario_023,employment,20,0.0016718067001495474,6.680591503396676,0.05843828425138098,114.31874821408373,115.11246135285964
scenario_023,employment,21,0.0015854127151062603,7.460956080398591,0.05719205004304448,130.45442635441898,131.56911712184376
scenario_023,employment,22,0.0017170009241047612,8.373062165808948,0.05934739980095043,141.08557736129924,142.1896483368019
scenario_023,employment,23,0.0016631010510779198,9.678133003231862,0.05830914316917986,165.9796813537706,167.15555924459
scenario_023,employment,24,0.0029885742935263915,15.51820899444394,0.07725552417082239,200.86860015513048,200.35789666727072
scenario_023,employment,25,0.00547998803541494,22.219320499832644,0.10457846434938499,212.46554573224915,211.85157631834193
scenario_023,employment,26,0.007153962428570471,30.63479738062063,0.11970603519804132,255.91689951086016,256.2694750283908
scenario_023,employment,27,0.007585652505828988,33.86143048577856,0.12321111381681181,274.82448163014874,274.9929117846831
scenario_023,employment,28,0.00802955372172931,40.36332026396401,0.12647243808518233,319.1471665690379,316.8406486846916
scenario_023,employment,29,0.011006639195901835,56.16543665664227,0.14805600713274245,379.35263650792683,373.15386416710226
scenario_023,employment,30,0.010097102151125803,61.15556269130121,0.14197883180450696,430.7371874668425,429.8803058944628
scenario_023,employment,31,0.009932185680002537,67.07057668270632,0.1406002188107472,477.03038622568334,473.07605238779644
scenario_023,employment,32,0.009084718698852523,73.35482742303051,0.13449026244792747,545.428539493202,540.0089278536122
scenario_023,employment,33,0.008577303503074951,78.87573223560041,0.13072432386377372,603.3745664486731,599.8856666007696
scenario_023,employment,34,0.007741578367161606,86.0813955719845,0.12434238865667194,692.2932436955848,691.1904150525977
scenario_023,employment,35,0.007531526939235311,94.84859116844726,0.12285430606644741,772.0412430407373,773.4215267087131
scenario_023,employment,36,0.0056581412508407425,102.91288262384965,0.10762979938453633,956.1746208981192,967.3232790723556
scenario_023,employment,37,0.004479757538124907,113.63309369594995,0.09573664607821578,1186.934140173586,1199.4628070864658
scenario_023,employment,38,0.00310928164704638,127.59110904948321,0.0808489657491432,1578.1415119813744,1601.8011491846587
scenario_023,employment,39,0.012155346943438783,135.6346885279386,0.15933830604236104,851.2371688693572,870.6925584836322
scenario_024,consumer,0,9.476931717267156e-06,0.05510996523744473,0.004363142342903572,12.630797005070958,12.634321403336754
scenario_024,consumer,1,0.00015211033635376126,0.3026786394303394,0.01746730488824783,17.328296572757743,17.309137841358133
scenario_024,consumer,2,0.00022491878026265066,0.40680997103741334,0.021233802542835228,19.15860196103596,19.134314549075846
scenario_024,consumer,3,0.0003318838860146833,0.5795596326095328,0.025853259843370863,22.41727488605813,22.45860692522634
